Freq.	V(out)
3.70424921474773e+004	1.94085117535997e-001,-2.41380651353763e+000
3.70478754486615e+004	1.94041692799809e-001,-2.41346455438142e+000
3.70532587498457e+004	1.93998285718301e-001,-2.41312269378138e+000
3.70586420510300e+004	1.93954896281350e-001,-2.41278093169492e+000
3.70640253522142e+004	1.93911524478620e-001,-2.41243926807999e+000
3.70694086533984e+004	1.93868170300028e-001,-2.41209770289395e+000
3.70747919545826e+004	1.93824833735318e-001,-2.41175623609467e+000
3.70801752557669e+004	1.93781514774390e-001,-2.41141486763960e+000
3.70855585569511e+004	1.93738213406927e-001,-2.41107359748686e+000
3.70909418581353e+004	1.93694929622864e-001,-2.41073242559394e+000
3.70963251593196e+004	1.93651663412019e-001,-2.41039135191864e+000
3.71017084605038e+004	1.93608414764199e-001,-2.41005037641891e+000
3.71070917616880e+004	1.93565183669303e-001,-2.40970949905243e+000
3.71124750628722e+004	1.93521970117125e-001,-2.40936871977722e+000
3.71178583640565e+004	1.93478774097625e-001,-2.40902803855093e+000
3.71232416652407e+004	1.93435595600612e-001,-2.40868745533160e+000
3.71286249664249e+004	1.93392434615985e-001,-2.40834697007712e+000
3.71340082676092e+004	1.93349291133601e-001,-2.40800658274555e+000
3.71393915687934e+004	1.93306165143430e-001,-2.40766629329464e+000
3.71447748699776e+004	1.93263056635286e-001,-2.40732610168264e+000
3.71501581711618e+004	1.93219965599111e-001,-2.40698600786745e+000
3.71555414723461e+004	1.93176892024844e-001,-2.40664601180710e+000
3.71609247735303e+004	1.93133835902405e-001,-2.40630611345965e+000
3.71663080747145e+004	1.93090797221755e-001,-2.40596631278311e+000
3.71716913758988e+004	1.93047775972723e-001,-2.40562660973591e+000
3.71770746770830e+004	1.93004772145409e-001,-2.40528700427577e+000
3.71824579782672e+004	1.92961785729660e-001,-2.40494749636113e+000
3.71878412794515e+004	1.92918816715428e-001,-2.40460808595020e+000
3.71932245806357e+004	1.92875865092729e-001,-2.40426877300109e+000
3.71986078818199e+004	1.92832930851509e-001,-2.40392955747207e+000
3.72039911830041e+004	1.92790013981810e-001,-2.40359043932129e+000
3.72093744841884e+004	1.92747114473567e-001,-2.40325141850715e+000
3.72147577853726e+004	1.92704232316782e-001,-2.40291249498794e+000
3.72201410865568e+004	1.92661367501457e-001,-2.40257366872201e+000
3.72255243877411e+004	1.92618520017613e-001,-2.40223493966767e+000
3.72309076889253e+004	1.92575689855262e-001,-2.40189630778333e+000
3.72362909901095e+004	1.92532877004444e-001,-2.40155777302735e+000
3.72416742912937e+004	1.92490081455179e-001,-2.40121933535819e+000
3.72470575924780e+004	1.92447303197491e-001,-2.40088099473432e+000
3.72524408936622e+004	1.92404542221512e-001,-2.40054275111401e+000
3.72578241948464e+004	1.92361798517183e-001,-2.40020460445605e+000
3.72632074960307e+004	1.92319072074644e-001,-2.39986655471874e+000
3.72685907972149e+004	1.92276362883905e-001,-2.39952860186079e+000
3.72739740983991e+004	1.92233670935063e-001,-2.39919074584071e+000
3.72793573995833e+004	1.92190996218209e-001,-2.39885298661706e+000
3.72847407007676e+004	1.92148338723467e-001,-2.39851532414836e+000
3.72901240019518e+004	1.92105698440872e-001,-2.39817775839342e+000
3.72955073031360e+004	1.92063075360589e-001,-2.39784028931074e+000
3.73008906043203e+004	1.92020469472631e-001,-2.39750291685925e+000
3.73062739055045e+004	1.91977880767208e-001,-2.39716564099742e+000
3.73116572066887e+004	1.91935309234468e-001,-2.39682846168390e+000
3.73170405078729e+004	1.91892754864477e-001,-2.39649137887766e+000
3.73224238090572e+004	1.91850217647390e-001,-2.39615439253741e+000
3.73278071102414e+004	1.91807697573336e-001,-2.39581750262201e+000
3.73331904114256e+004	1.91765194632493e-001,-2.39548070909019e+000
3.73385737126099e+004	1.91722708815022e-001,-2.39514401190082e+000
3.73439570137941e+004	1.91680240111071e-001,-2.39480741101282e+000
3.73493403149783e+004	1.91637788510875e-001,-2.39447090638493e+000
3.73547236161625e+004	1.91595354004543e-001,-2.39413449797623e+000
3.73601069173468e+004	1.91552936582335e-001,-2.39379818574550e+000
3.73654902185310e+004	1.91510536234315e-001,-2.39346196965204e+000
3.73708735197152e+004	1.91468152950842e-001,-2.39312584965444e+000
3.73762568208995e+004	1.91425786722087e-001,-2.39278982571179e+000
3.73816401220837e+004	1.91383437538169e-001,-2.39245389778340e+000
3.73870234232679e+004	1.91341105389471e-001,-2.39211806582786e+000
3.73924067244522e+004	1.91298790266078e-001,-2.39178232980469e+000
3.73977900256364e+004	1.91256492158317e-001,-2.39144668967274e+000
3.74031733268206e+004	1.91214211056430e-001,-2.39111114539112e+000
3.74085566280048e+004	1.91171946950595e-001,-2.39077569691920e+000
3.74139399291891e+004	1.91129699831147e-001,-2.39044034421595e+000
3.74193232303733e+004	1.91087469688333e-001,-2.39010508724059e+000
3.74247065315575e+004	1.91045256512371e-001,-2.38976992595249e+000
3.74300898327418e+004	1.91003060293660e-001,-2.38943486031059e+000
3.74354731339260e+004	1.90960881022368e-001,-2.38909989027446e+000
3.74408564351102e+004	1.90918718688858e-001,-2.38876501580319e+000
3.74462397362944e+004	1.90876573283426e-001,-2.38843023685612e+000
3.74516230374787e+004	1.90834444796390e-001,-2.38809555339255e+000
3.74570063386629e+004	1.90792333217974e-001,-2.38776096537205e+000
3.74623896398471e+004	1.90750238538575e-001,-2.38742647275383e+000
3.74677729410314e+004	1.90708160748571e-001,-2.38709207549714e+000
3.74731562422156e+004	1.90666099838160e-001,-2.38675777356179e+000
3.74785395433998e+004	1.90624055797821e-001,-2.38642356690683e+000
3.74839228445840e+004	1.90582028617874e-001,-2.38608945549183e+000
3.74893061457683e+004	1.90540018288561e-001,-2.38575543927659e+000
3.74946894469525e+004	1.90498024800416e-001,-2.38542151822013e+000
3.75000727481367e+004	1.90456048143676e-001,-2.38508769228238e+000
3.75054560493210e+004	1.90414088308792e-001,-2.38475396142270e+000
3.75108393505052e+004	1.90372145286136e-001,-2.38442032560067e+000
3.75162226516894e+004	1.90330219066048e-001,-2.38408678477608e+000
3.75216059528736e+004	1.90288309639010e-001,-2.38375333890830e+000
3.75269892540579e+004	1.90246416995339e-001,-2.38341998795721e+000
3.75323725552421e+004	1.90204541125536e-001,-2.38308673188227e+000
3.75377558564263e+004	1.90162682019945e-001,-2.38275357064335e+000
3.75431391576106e+004	1.90120839669034e-001,-2.38242050420006e+000
3.75485224587948e+004	1.90079014063199e-001,-2.38208753251224e+000
3.75539057599790e+004	1.90037205192899e-001,-2.38175465553960e+000
3.75592890611632e+004	1.89995413048575e-001,-2.38142187324193e+000
3.75646723623475e+004	1.89953637620736e-001,-2.38108918557891e+000
3.75700556635317e+004	1.89911878899767e-001,-2.38075659251053e+000
3.75754389647159e+004	1.89870136876142e-001,-2.38042409399666e+000
3.75808222659002e+004	1.89828411540345e-001,-2.38009168999712e+000
3.75862055670844e+004	1.89786702882887e-001,-2.37975938047174e+000
3.75915888682686e+004	1.89745010894191e-001,-2.37942716538062e+000
3.75969721694528e+004	1.89703335564797e-001,-2.37909504468355e+000
3.76023554706371e+004	1.89661676885261e-001,-2.37876301834037e+000
3.76077387718213e+004	1.89620034845921e-001,-2.37843108631149e+000
3.76131220730055e+004	1.89578409437427e-001,-2.37809924855662e+000
3.76185053741898e+004	1.89536800650277e-001,-2.37776750503577e+000
3.76238886753740e+004	1.89495208474999e-001,-2.37743585570906e+000
3.76292719765582e+004	1.89453632902061e-001,-2.37710430053673e+000
3.76346552777425e+004	1.89412073922107e-001,-2.37677283947857e+000
3.76400385789267e+004	1.89370531525593e-001,-2.37644147249498e+000
3.76454218801109e+004	1.89329005703171e-001,-2.37611019954582e+000
3.76508051812951e+004	1.89287496445307e-001,-2.37577902059155e+000
3.76561884824794e+004	1.89246003742601e-001,-2.37544793559222e+000
3.76615717836636e+004	1.89204527585676e-001,-2.37511694450797e+000
3.76669550848478e+004	1.89163067965001e-001,-2.37478604729928e+000
3.76723383860321e+004	1.89121624871297e-001,-2.37445524392610e+000
3.76777216872163e+004	1.89080198295055e-001,-2.37412453434895e+000
3.76831049884005e+004	1.89038788226896e-001,-2.37379391852809e+000
3.76884882895847e+004	1.88997394657458e-001,-2.37346339642376e+000
3.76938715907690e+004	1.88956017577363e-001,-2.37313296799629e+000
3.76992548919532e+004	1.88914656977220e-001,-2.37280263320607e+000
3.77046381931374e+004	1.88873312847643e-001,-2.37247239201354e+000
3.77100214943217e+004	1.88831985179259e-001,-2.37214224437913e+000
3.77154047955059e+004	1.88790673962712e-001,-2.37181219026325e+000
3.77207880966901e+004	1.88749379188687e-001,-2.37148222962629e+000
3.77261713978743e+004	1.88708100847766e-001,-2.37115236242891e+000
3.77315546990586e+004	1.88666838930698e-001,-2.37082258863135e+000
3.77369380002428e+004	1.88625593428122e-001,-2.37049290819422e+000
3.77423213014270e+004	1.88584364330674e-001,-2.37016332107819e+000
3.77477046026113e+004	1.88543151629053e-001,-2.36983382724377e+000
3.77530879037955e+004	1.88501955313950e-001,-2.36950442665152e+000
3.77584712049797e+004	1.88460775376047e-001,-2.36917511926212e+000
3.77638545061639e+004	1.88419611806095e-001,-2.36884590503604e+000
3.77692378073482e+004	1.88378464594763e-001,-2.36851678393405e+000
3.77746211085324e+004	1.88337333732722e-001,-2.36818775591693e+000
3.77800044097166e+004	1.88296219210762e-001,-2.36785882094522e+000
3.77853877109009e+004	1.88255121019630e-001,-2.36752997897954e+000
3.77907710120851e+004	1.88214039149961e-001,-2.36720122998094e+000
3.77961543132693e+004	1.88172973592558e-001,-2.36687257391001e+000
3.78015376144535e+004	1.88131924338142e-001,-2.36654401072759e+000
3.78069209156378e+004	1.88090891377554e-001,-2.36621554039429e+000
3.78123042168220e+004	1.88049874701410e-001,-2.36588716287129e+000
3.78176875180062e+004	1.88008874300584e-001,-2.36555887811916e+000
3.78230708191905e+004	1.87967890165807e-001,-2.36523068609889e+000
3.78284541203747e+004	1.87926922287833e-001,-2.36490258677146e+000
3.78338374215589e+004	1.87885970657530e-001,-2.36457458009756e+000
3.78392207227432e+004	1.87845035265652e-001,-2.36424666603823e+000
3.78446040239274e+004	1.87804116102962e-001,-2.36391884455452e+000
3.78499873251116e+004	1.87763213160275e-001,-2.36359111560740e+000
3.78553706262958e+004	1.87722326428447e-001,-2.36326347915776e+000
3.78607539274801e+004	1.87681455898266e-001,-2.36293593516672e+000
3.78661372286643e+004	1.87640601560517e-001,-2.36260848359540e+000
3.78715205298485e+004	1.87599763406127e-001,-2.36228112440465e+000
3.78769038310328e+004	1.87558941425856e-001,-2.36195385755575e+000
3.78822871322170e+004	1.87518135610588e-001,-2.36162668300975e+000
3.78876704334012e+004	1.87477345951213e-001,-2.36129960072762e+000
3.78930537345854e+004	1.87436572438435e-001,-2.36097261067097e+000
3.78984370357697e+004	1.87395815063297e-001,-2.36064571280051e+000
3.79038203369539e+004	1.87355073816529e-001,-2.36031890707776e+000
3.79092036381381e+004	1.87314348689136e-001,-2.35999219346366e+000
3.79145869393224e+004	1.87273639671883e-001,-2.35966557191975e+000
3.79199702405066e+004	1.87232946755732e-001,-2.35933904240708e+000
3.79253535416908e+004	1.87192269931591e-001,-2.35901260488694e+000
3.79307368428750e+004	1.87151609190302e-001,-2.35868625932078e+000
3.79361201440593e+004	1.87110964522803e-001,-2.35836000566987e+000
3.79415034452435e+004	1.87070335920014e-001,-2.35803384389554e+000
3.79468867464277e+004	1.87029723372888e-001,-2.35770777395906e+000
3.79522700476120e+004	1.86989126872240e-001,-2.35738179582216e+000
3.79576533487962e+004	1.86948546409148e-001,-2.35705590944588e+000
3.79630366499804e+004	1.86907981974529e-001,-2.35673011479169e+000
3.79684199511646e+004	1.86867433559226e-001,-2.35640441182134e+000
3.79738032523489e+004	1.86826901154254e-001,-2.35607880049617e+000
3.79791865535331e+004	1.86786384750619e-001,-2.35575328077751e+000
3.79845698547173e+004	1.86745884339234e-001,-2.35542785262707e+000
3.79899531559016e+004	1.86705399911072e-001,-2.35510251600640e+000
3.79953364570858e+004	1.86664931457144e-001,-2.35477727087695e+000
3.80007197582700e+004	1.86624478968362e-001,-2.35445211720052e+000
3.80061030594542e+004	1.86584042435867e-001,-2.35412705493832e+000
3.80114863606385e+004	1.86543621850516e-001,-2.35380208405238e+000
3.80168696618227e+004	1.86503217203308e-001,-2.35347720450434e+000
3.80222529630069e+004	1.86462828485402e-001,-2.35315241625548e+000
3.80276362641912e+004	1.86422455687698e-001,-2.35282771926782e+000
3.80330195653754e+004	1.86382098801218e-001,-2.35250311350307e+000
3.80384028665596e+004	1.86341757817025e-001,-2.35217859892288e+000
3.80437861677438e+004	1.86301432726160e-001,-2.35185417548902e+000
3.80491694689281e+004	1.86261123519624e-001,-2.35152984316336e+000
3.80545527701123e+004	1.86220830188578e-001,-2.35120560190741e+000
3.80599360712965e+004	1.86180552723923e-001,-2.35088145168338e+000
3.80653193724808e+004	1.86140291116838e-001,-2.35055739245283e+000
3.80707026736650e+004	1.86100045358286e-001,-2.35023342417790e+000
3.80760859748492e+004	1.86059815439476e-001,-2.34990954682009e+000
3.80814692760335e+004	1.86019601351398e-001,-2.34958576034159e+000
3.80868525772177e+004	1.85979403085151e-001,-2.34926206470427e+000
3.80922358784019e+004	1.85939220631834e-001,-2.34893845987007e+000
3.80976191795861e+004	1.85899053982548e-001,-2.34861494580095e+000
3.81030024807704e+004	1.85858903128381e-001,-2.34829152245893e+000
3.81083857819546e+004	1.85818768060519e-001,-2.34796818980588e+000
3.81137690831388e+004	1.85778648769980e-001,-2.34764494780405e+000
3.81191523843231e+004	1.85738545247901e-001,-2.34732179641548e+000
3.81245356855073e+004	1.85698457485490e-001,-2.34699873560202e+000
3.81299189866915e+004	1.85658385473860e-001,-2.34667576532587e+000
3.81353022878757e+004	1.85618329204086e-001,-2.34635288554930e+000
3.81406855890600e+004	1.85578288667398e-001,-2.34603009623424e+000
3.81460688902442e+004	1.85538263854876e-001,-2.34570739734303e+000
3.81514521914284e+004	1.85498254757826e-001,-2.34538478883750e+000
3.81568354926127e+004	1.85458261367205e-001,-2.34506227068040e+000
3.81622187937969e+004	1.85418283674327e-001,-2.34473984283357e+000
3.81676020949811e+004	1.85378321670353e-001,-2.34441750525931e+000
3.81729853961653e+004	1.85338375346498e-001,-2.34409525791982e+000
3.81783686973496e+004	1.85298444693836e-001,-2.34377310077770e+000
3.81837519985338e+004	1.85258529703709e-001,-2.34345103379486e+000
3.81891352997180e+004	1.85218630367238e-001,-2.34312905693385e+000
3.81945186009023e+004	1.85178746675654e-001,-2.34280717015699e+000
3.81999019020865e+004	1.85138878620205e-001,-2.34248537342654e+000
3.82052852032707e+004	1.85099026192086e-001,-2.34216366670497e+000
3.82106685044549e+004	1.85059189382506e-001,-2.34184204995475e+000
3.82160518056392e+004	1.85019368182747e-001,-2.34152052313820e+000
3.82214351068234e+004	1.84979562584015e-001,-2.34119908621785e+000
3.82268184080076e+004	1.84939772577557e-001,-2.34087773915618e+000
3.82322017091919e+004	1.84899998154638e-001,-2.34055648191566e+000
3.82375850103761e+004	1.84860239306557e-001,-2.34023531445869e+000
3.82429683115603e+004	1.84820496024567e-001,-2.33991423674785e+000
3.82483516127445e+004	1.84780768299837e-001,-2.33959324874599e+000
3.82537349139288e+004	1.84741056123797e-001,-2.33927235041524e+000
3.82591182151130e+004	1.84701359487664e-001,-2.33895154171840e+000
3.82645015162972e+004	1.84661678382742e-001,-2.33863082261807e+000
3.82698848174815e+004	1.84622012800290e-001,-2.33831019307695e+000
3.82752681186657e+004	1.84582362731642e-001,-2.33798965305765e+000
3.82806514198499e+004	1.84542728168115e-001,-2.33766920252283e+000
3.82860347210342e+004	1.84503109100974e-001,-2.33734884143529e+000
3.82914180222184e+004	1.84463505521631e-001,-2.33702856975756e+000
3.82968013234026e+004	1.84423917421374e-001,-2.33670838745244e+000
3.83021846245868e+004	1.84384344791520e-001,-2.33638829448275e+000
3.83075679257711e+004	1.84344787623411e-001,-2.33606829081127e+000
3.83129512269553e+004	1.84305245908350e-001,-2.33574837640093e+000
3.83183345281395e+004	1.84265719637830e-001,-2.33542855121414e+000
3.83237178293238e+004	1.84226208803036e-001,-2.33510881521424e+000
3.83291011305080e+004	1.84186713395464e-001,-2.33478916836372e+000
3.83344844316922e+004	1.84147233406419e-001,-2.33446961062566e+000
3.83398677328764e+004	1.84107768827277e-001,-2.33415014196295e+000
3.83452510340607e+004	1.84068319649489e-001,-2.33383076233834e+000
3.83506343352449e+004	1.84028885864346e-001,-2.33351147171501e+000
3.83560176364291e+004	1.83989467463312e-001,-2.33319227005576e+000
3.83614009376134e+004	1.83950064437709e-001,-2.33287315732380e+000
3.83667842387976e+004	1.83910676779084e-001,-2.33255413348173e+000
3.83721675399818e+004	1.83871304478710e-001,-2.33223519849295e+000
3.83775508411660e+004	1.83831947528050e-001,-2.33191635232043e+000
3.83829341423503e+004	1.83792605918553e-001,-2.33159759492713e+000
3.83883174435345e+004	1.83753279641644e-001,-2.33127892627615e+000
3.83937007447187e+004	1.83713968688723e-001,-2.33096034633073e+000
3.83990840459030e+004	1.83674673051322e-001,-2.33064185505372e+000
3.84044673470872e+004	1.83635392720757e-001,-2.33032345240866e+000
3.84098506482714e+004	1.83596127688571e-001,-2.33000513835847e+000
3.84152339494556e+004	1.83556877946160e-001,-2.32968691286647e+000
3.84206172506399e+004	1.83517643485127e-001,-2.32936877589555e+000
3.84260005518241e+004	1.83478424296787e-001,-2.32905072740935e+000
3.84313838530083e+004	1.83439220372757e-001,-2.32873276737075e+000
3.84367671541926e+004	1.83400031704363e-001,-2.32841489574344e+000
3.84421504553768e+004	1.83360858283225e-001,-2.32809711249037e+000
